student_id,age,gender,school_type,family_income,urban_rural,previous_exam_score,previous_gpa,attendance_percentage,assignment_completion_rate,class_participation,study_hours_per_day,self_study_hours,private_tuition,online_learning_hours,study_consistency,practice_tests_completed,sleep_hours,daily_screen_time,physical_activity_hours,stress_level,internet_access,online_course_hours,exam_difficulty,exam_preparation_days,questions_attempted,questions_correct,time_management_score,exam_anxiety_level,exam_score,performance_grade,pass_status,performance_level
STU_000738,16,Female,Public,Low,Urban,49.84,2.12,87.65,73.4,Medium,0.5,0.34,0,6.21,High,1,7.99,4.44,8.53,9,1,3.08,Medium,9,98,34,65.94,8.05,36.43,F,Fail,Low
STU_000739,16,Female,Charter,High,Suburban,79.33,3.35,94.99,70.2,Low,0.99,0.79,0,0.13,Low,8,7.92,2.85,0.68,10,1,7.61,Medium,1,88,35,71.77,9.27,38.07,F,Fail,Low
STU_000740,15,Female,Private,Lower-Middle,Suburban,49.98,1.79,86.51,53.27,Medium,2.6,1.95,0,1.33,High,4,6.06,5.4,0.68,8,1,2.33,Medium,22,90,46,65.91,6.08,47.97,F,Fail,Low
STU_000741,20,Female,Private,Low,Rural,65.9,2.58,77.97,69.72,Medium,5.25,4.6,0,1.84,Medium,7,6.68,7.29,0.92,10,1,1.05,Easy,11,90,68,85.31,8.19,74.35,C,Pass,Medium
STU_000742,17,Female,Public,Low,Suburban,65.16,2.52,85.59,48.36,Low,0.66,0.43,0,5.97,Medium,2,7.84,3.54,0.82,10,0,0.91,Medium,12,94,22,51.05,10,24.12,F,Fail,Low
STU_000743,14,Female,Private,Middle,Urban,71.12,2.83,87.93,72.97,Low,3.94,2.07,0,1.5,High,9,9.26,8,2.39,10,1,11.4,Easy,19,93,72,76.59,10,75.43,B,Pass,Medium
STU_000744,15,Male,Public,Low,Urban,83.37,3.32,80.91,73.85,Low,4.31,2.55,0,0.63,Medium,11,8.08,6.14,1.1,10,1,1.78,Medium,14,89,69,52.42,10,76.43,B,Pass,Medium
STU_000745,15,Female,Private,Lower-Middle,Urban,65.9,2.99,,50.88,High,5.44,2.74,0,0.34,Low,8,7.08,4.65,0.99,9,1,0.53,Medium,21,96,75,74,10,76.31,B,Pass,Medium
STU_000746,17,Female,Public,High,Urban,56.34,2.23,81.83,66.18,Medium,1.01,0.62,0,1.42,Medium,1,3.87,6.74,3.37,10,1,3.67,Medium,13,86,45,100,10,50.23,D,Pass,Low
STU_000747,14,Male,Private,Middle,Urban,61.41,2.71,88.49,74.07,Low,1.13,0.9,1,0.93,Medium,8,9.8,3.66,1.68,10,1,1.02,Hard,23,100,49,,10,48.9,F,Fail,Low
STU_000748,18,Female,Public,Low,Urban,73.14,2.92,88.93,55.68,Low,2.69,1.83,0,2.78,Low,4,4.33,4.72,0.34,10,1,5.87,Hard,23,97,51,63.19,8.89,50.34,D,Pass,Low
STU_000749,19,Female,Private,Lower-Middle,Suburban,55.91,2.31,83.49,74.43,Low,3.15,1.7,1,0.85,High,8,5.29,5.13,1.82,10,1,0.83,Easy,17,86,59,98.52,10,70.3,C,Pass,Medium
STU_000750,20,Male,Public,Lower-Middle,Urban,51.45,2.13,,59.83,Medium,3.34,2.36,0,0.79,Medium,3,4.74,5.48,2.7,10,1,0.45,Medium,28,91,41,50.5,7.83,46.54,F,Fail,Low
STU_000751,19,Male,Private,High,Urban,83.77,3.27,80.01,62.32,Low,3.16,1.79,0,0.01,Medium,3,8.84,3.84,1.55,10,1,0.15,Easy,5,90,65,97.82,10,72.48,C,Pass,Medium
STU_000752,18,Male,Private,Low,Urban,51.49,2.36,81.31,98.94,Medium,11.18,6.79,1,0.52,Medium,10,8.02,3.58,1.22,9,1,3.06,Medium,20,93,82,95.73,9.35,89.76,A,Pass,High
STU_000753,15,Male,Public,High,Urban,55.44,2.06,87.22,59.39,Medium,0.96,0.6,0,0.4,Medium,3,7.69,3.17,0.15,10,1,0.56,Hard,9,90,47,85.38,9.93,53.61,D,Pass,Low
STU_000754,14,Male,Public,Middle,Urban,63.36,2.71,88.36,65.42,Medium,3.02,2.41,1,0.33,Medium,6,5.75,4.03,1.75,10,1,1.68,Medium,25,96,65,65.45,10,67.7,C,Pass,Medium
STU_000755,15,Female,Public,Low,Urban,56.41,2.61,,60.78,Low,2.43,2.14,1,1.36,Medium,6,6.82,5.47,4,10,1,0.11,Hard,18,92,49,98.91,9.14,53.46,D,Pass,Low
STU_000756,16,Male,Public,Low,Urban,55.86,2.13,94.86,78.28,Medium,1.46,0.93,0,0.67,High,6,5.88,3.73,1.02,10,1,3.26,Hard,10,91,43,82.72,9.12,47.87,F,Fail,Low
STU_000757,15,Male,Public,Lower-Middle,Urban,70.29,2.8,75.32,72.79,High,1.38,0.87,0,0.49,High,2,9.51,5.54,1.12,7,1,0.98,Medium,26,90,46,,8.28,49.93,F,Fail,Low
STU_000758,15,Male,Public,Upper-Middle,Rural,79.95,3.11,94.55,60.84,Low,1.67,1.4,0,8.25,High,3,7.28,3.37,2.22,10,1,3.32,Medium,3,92,49,99.14,8.94,53.37,D,Pass,Low
STU_000759,18,Female,Public,Middle,Urban,86.93,3.56,90.95,71.43,Low,1.48,0.79,0,1.4,Medium,3,6.99,6.16,7.75,10,1,2.84,Medium,29,95,63,75.41,8.81,63.81,D,Pass,Medium
STU_000760,18,Male,Public,Low,Rural,85.11,3.36,88.04,55.49,Low,3.04,1.67,0,1.9,Medium,3,6.58,7.09,2.71,10,1,1.48,Hard,21,94,48,68.32,10,51.47,D,Pass,Low
STU_000761,18,Female,Public,Lower-Middle,Urban,80.72,3.14,86.37,54.88,High,2.45,1.87,0,0.79,Medium,2,6.03,3.99,1.79,10,1,1.18,Medium,16,86,59,78.81,9.9,68.02,C,Pass,Medium
STU_000762,19,Female,Private,Middle,Urban,70.73,2.74,78.51,85.22,Medium,3.91,3.29,0,0.11,High,5,7.33,6.23,1.35,10,1,11.65,Medium,23,100,74,95.74,10,73.11,C,Pass,Medium
STU_000763,16,Female,Private,Middle,Suburban,45.72,1.89,85.58,70.72,Medium,0.5,0.33,0,5.29,Medium,5,7.53,6.45,3.63,10,1,1.94,Easy,8,99,57,98.77,8.94,56.68,D,Pass,Low
STU_000764,18,Female,Public,Upper-Middle,Urban,62.81,2.35,72.38,62.74,Low,2.15,1.42,0,1.71,Medium,5,7.48,4.2,6.64,10,0,0.78,Hard,26,87,39,68.08,9.67,46.56,F,Fail,Low
STU_000765,14,Female,Private,Upper-Middle,Urban,60.21,2.56,,64.59,Low,2.25,1.84,0,3.24,Medium,4,7.85,7.32,1.84,10,1,2.86,Medium,7,87,41,100,8.42,48.3,F,Fail,Low
STU_000766,19,Female,Charter,Low,Urban,52.19,,91.63,77.46,Medium,2.35,1.39,0,1.13,Medium,3,7.62,6.74,1.52,7,1,1.91,Medium,24,96,51,98.45,7.92,50.78,D,Pass,Low
STU_000767,17,Female,Private,Low,Suburban,71.95,2.83,76.86,57.93,Medium,2.69,2.4,0,6.9,Medium,7,4.89,1,1.11,10,0,0.42,Easy,14,100,62,40.73,10,64.05,D,Pass,Medium
STU_000768,14,Female,Public,Upper-Middle,Suburban,67.1,2.46,83,73.12,Medium,3.14,2.73,1,4.11,Low,7,9.3,7.09,5.1,10,1,4.69,Easy,18,95,63,95.68,9.32,63.74,D,Pass,Medium
STU_000769,20,Female,Private,High,Rural,61.98,2.6,98.21,86.66,Low,6.39,5,0,0.2,High,9,5.21,3.5,4.46,10,1,1.2,Easy,3,99,69,,10,71.37,C,Pass,Medium
STU_000770,20,Male,Public,Low,Rural,81.96,3.3,82.97,64.71,Medium,2.18,1.72,0,2.88,Medium,9,8.65,2.64,1.71,10,1,0.92,Medium,24,93,84,83.6,10,90.07,A,Pass,High
STU_000771,14,Male,Charter,Low,Suburban,70.14,2.78,,42.53,Medium,1.64,1.09,1,0.65,Medium,6,7.29,3.95,0.99,10,1,4.79,Hard,27,97,47,80.47,9.85,48.67,F,Fail,Low
STU_000772,18,Male,Public,Low,Suburban,57.82,2.38,86.43,68.29,Low,3.5,2.57,0,1.73,High,8,8.05,2.73,8.18,9,1,0.34,Easy,14,100,78,77.55,9.25,78.33,B,Pass,Medium
STU_000773,17,Male,Public,Low,Urban,63.85,2.66,,55.42,Medium,3.97,3.56,1,0.14,Medium,8,7.99,5.97,1.57,10,1,0.55,Easy,3,87,52,63.15,9.06,60.03,D,Pass,Medium
STU_000774,17,Female,Private,Middle,Suburban,54.29,2.34,77.24,84.29,Medium,6.15,4.17,0,2.65,Medium,7,5.82,3.96,0.45,10,1,5.02,Medium,30,89,65,100,10,73.93,C,Pass,Medium
STU_000775,19,Male,Charter,Lower-Middle,Suburban,71.81,2.73,73.56,64.18,Medium,2.58,2.29,0,0.89,Medium,3,8.97,2.76,1,8,1,3.42,Medium,13,94,57,70.6,6.59,61.88,D,Pass,Medium
STU_000776,17,Female,Private,Low,Rural,64.7,2.42,86.16,89.77,High,6.62,4.91,1,0.18,Medium,8,8.44,5.46,0.35,7,0,5.97,Easy,6,88,84,70.94,4.08,97.02,A,Pass,High
STU_000777,20,Male,Private,Middle,Suburban,59.04,,94.76,65.79,Medium,2.08,1.65,0,1.13,Medium,2,6.3,5.65,0.27,10,1,1.46,Medium,4,96,45,91.21,10,44.02,F,Fail,Low
STU_000778,16,Male,Public,Lower-Middle,Rural,64.78,2.7,86.48,82.6,Medium,1.36,0.81,0,1.39,Medium,4,7.02,5.11,0.73,10,1,2.24,Hard,29,94,52,81.05,10,54.62,D,Pass,Low
STU_000779,18,Female,Private,Upper-Middle,Urban,72.96,2.95,84.85,87.68,Low,8.33,6.91,0,0.33,Medium,8,7.89,3.94,3.41,10,1,2.46,Medium,21,99,97,100,7.98,100,A,Pass,High
STU_000780,17,Male,Public,Upper-Middle,Rural,68.38,2.69,81.83,78.65,Low,3.66,3.01,0,2.51,Medium,8,8.51,6.62,0.01,9,1,1.3,Hard,4,92,43,36.71,6.31,46.57,F,Fail,Low
STU_000781,19,Male,Public,High,Suburban,71.6,3.18,79.26,65.54,Medium,3.13,1.84,0,4.1,Medium,7,5.82,8.63,0.71,10,1,2,Hard,30,85,46,67.31,8.53,55.72,D,Pass,Low
STU_000782,20,Female,Public,Upper-Middle,Urban,78.49,3.01,76.72,60.8,High,3.05,1.84,0,3.46,Medium,7,6.63,6.07,2.85,10,1,0.57,Medium,8,92,70,50.36,10,72.87,C,Pass,Medium
STU_000783,16,Female,Public,Upper-Middle,Urban,72.68,2.77,84.48,84.27,Medium,1.64,1.01,0,2.22,Medium,2,7.14,5.38,6.96,10,1,3.87,Medium,11,89,54,,7.03,60.3,D,Pass,Medium
STU_000784,15,Female,Public,Low,Suburban,72.15,2.93,75.05,82.56,Low,8.36,6.72,1,4.31,Medium,9,6.72,1.33,0.27,9,1,0.46,Easy,25,100,94,68.54,6.77,95.53,A,Pass,High
STU_000785,15,Male,Public,Middle,Urban,70.92,2.85,90.71,79.28,High,1.2,0.95,0,0.29,High,4,6.39,6.93,1.02,10,1,1.5,Easy,16,92,72,74.68,9.94,76.98,B,Pass,Medium
STU_000786,16,Male,Charter,Middle,Urban,74.4,3.03,83.02,64.07,Medium,2.28,1.72,0,0.42,Medium,4,8.67,3.81,2.52,10,1,2.48,Medium,5,87,52,88.46,10,58.17,D,Pass,Low
STU_000787,20,Female,Private,Lower-Middle,Urban,50.02,2.04,86.75,72.31,Low,2.23,1.7,1,1.03,High,6,7.66,7.73,0.21,8,1,1.95,Medium,29,100,59,72.13,7.55,58.38,D,Pass,Low
STU_000788,19,Female,Public,Lower-Middle,Suburban,96.11,3.58,70.04,58.1,High,5.15,4.43,0,0.94,High,11,8.24,4.74,5.41,7,1,1.26,Hard,23,88,87,86.28,8.08,98.42,A,Pass,High
STU_000789,16,Male,Private,Middle,Rural,73.86,3.17,82.7,74.66,Low,3.32,2.34,1,1.14,Medium,6,7.76,2.83,1.56,10,1,3.11,Easy,22,93,81,100,8.8,87.26,A,Pass,High
STU_000790,18,Male,Charter,Upper-Middle,Suburban,87.71,3.46,88.1,100,Medium,5.47,2.9,1,2.42,Low,3,4.08,3.82,0.36,9,0,5.09,Easy,12,87,81,83.9,9.58,93.03,A,Pass,High
STU_000791,18,Female,Private,High,Urban,78.95,3.2,79.81,42.98,High,0.55,0.47,0,1.08,Low,3,7.71,4.15,2.71,7,1,2.55,Medium,13,94,61,88.92,8.92,65.45,C,Pass,Medium
STU_000792,15,Female,Public,High,Urban,66.45,2.86,88.77,74.74,Medium,2.94,2.57,0,1.89,Medium,3,7.81,5.69,0.09,10,1,1.9,Hard,4,99,63,93.67,10,64.51,D,Pass,Medium
STU_000793,17,Other,Private,Middle,Rural,53.27,2.19,85.15,82.09,Medium,5.65,3.66,0,3.03,Medium,7,6.22,5.52,0.2,10,1,1.5,Easy,14,93,68,,10,71.66,C,Pass,Medium
STU_000794,19,Female,Private,Upper-Middle,Urban,62.85,2.75,70.66,76.99,Medium,2.85,2.37,1,1.28,Medium,8,5.39,4.36,0.7,9,1,1.39,Medium,16,87,40,66.45,8.84,44.89,F,Fail,Low
STU_000795,15,Other,Private,Lower-Middle,Suburban,70.26,2.88,81.57,59.28,Medium,2.74,2.33,1,0.07,High,9,6.43,4.62,11.23,10,1,7.93,Medium,21,90,68,84.03,6.59,73.53,C,Pass,Medium
STU_000796,17,Male,Charter,Lower-Middle,Rural,62.13,2.51,78.78,58.92,High,3.86,2.58,0,0.35,Low,3,8.24,4.12,0.3,10,1,2.97,Easy,10,100,67,93.45,10,66.18,C,Pass,Medium
STU_000797,17,Female,Private,Middle,Suburban,80.56,3.28,85.61,77.73,High,2.62,1.54,1,0.14,Medium,2,7.59,5.29,1.27,10,0,2.14,Medium,27,92,54,100,10,58.84,D,Pass,Low
STU_000798,18,Male,Private,Middle,Suburban,70.07,2.92,84.11,100,Medium,11.28,9.74,1,3.54,Low,11,6.54,4.11,3.7,10,1,4.53,Hard,24,99,93,82.5,10,96.33,A,Pass,High
STU_000799,20,Male,Private,Middle,Urban,72.27,,78.2,81.6,Medium,11.28,7.88,0,1.13,High,8,4.87,5.36,6.91,8,0,3.28,Medium,11,99,88,93.38,6.36,87.48,A,Pass,High
STU_000800,14,Female,Public,Upper-Middle,Urban,75.78,3.06,89.34,63.02,Medium,2,1.78,0,1.81,Medium,6,6.65,5.51,0.02,10,1,1.15,Easy,9,97,72,91.34,10,72.26,C,Pass,Medium
STU_000801,20,Other,Public,Upper-Middle,Suburban,75.58,3.1,85.11,50,High,2.96,2.11,0,2.89,Medium,5,6.75,5.98,4.6,7,1,1.77,Hard,12,94,63,74.83,6.7,66.81,C,Pass,Medium
STU_000802,14,Female,Public,High,Suburban,68.48,2.81,89.08,68.8,Medium,5.84,3.08,0,0.51,Medium,7,4.91,5.8,2.1,10,0,1.81,Medium,24,100,61,54,10,62.88,D,Pass,Medium
STU_000803,16,Male,Private,Middle,Suburban,60.77,2.38,80.69,66.07,Low,1.15,0.84,1,0.61,High,6,7.89,3.82,2.78,10,1,7.3,Medium,29,85,54,,10,63.46,D,Pass,Medium
STU_000804,18,Female,Charter,Middle,Suburban,72.34,2.8,,70.86,Low,4.35,2.23,1,7.87,Low,5,4.64,6.81,1.28,10,1,0.93,Medium,29,95,56,60.09,10,60.41,D,Pass,Medium
STU_000805,17,Female,Charter,Upper-Middle,Suburban,70.87,3.04,95.65,90.59,High,2.72,2.33,0,1.23,Low,4,7.38,2,0.72,10,1,6.5,Easy,24,86,65,85.28,10,78.19,B,Pass,Medium
STU_000806,19,Male,Private,Middle,Suburban,68.87,2.78,69.57,70.76,Medium,6.12,4.47,1,2.84,High,7,5.23,4.83,0.88,10,1,3.16,Medium,22,92,78,100,10,80.66,B,Pass,High
STU_000807,14,Male,Public,Middle,Urban,53.05,2.26,74,59.72,Medium,2.3,1.86,1,2.32,Low,6,8.44,6.23,2.63,6,0,0.75,Easy,2,94,48,59.18,6.31,53,D,Pass,Low
STU_000808,20,Male,Public,Lower-Middle,Urban,69.41,2.83,83.64,64.94,Medium,2.04,1.7,1,0.23,Medium,5,7.65,4.49,0.33,8,1,0.5,Medium,8,97,63,81.74,8.92,65.03,C,Pass,Medium
STU_000809,17,Female,Private,Lower-Middle,Urban,73.9,3,100,84.1,High,5.42,3.5,1,0.8,Low,9,4.69,5.3,0.02,10,1,2.04,Hard,23,98,62,75.06,9.8,63.76,D,Pass,Medium
STU_000810,14,Female,Public,Low,Rural,86.7,3.54,69.51,60.46,Low,1.85,1.1,1,0.52,Medium,1,6.61,5.22,7.16,10,1,3.19,Hard,6,89,45,73.03,10,51.5,D,Pass,Low
STU_000811,14,Male,Public,Low,Suburban,59.65,2.37,86.53,74.38,Medium,3.45,2.05,0,2.26,High,7,4.99,3.79,0.04,8,1,0.45,Medium,14,85,57,79.83,8.48,65.68,C,Pass,Medium
STU_000812,14,Male,Private,Lower-Middle,Suburban,69.76,3.1,70.91,45.78,Medium,1.64,1.23,1,2.18,Low,4,8.28,5.13,2.97,7,1,5.72,Medium,16,94,56,83.98,7.32,60.67,D,Pass,Medium
STU_000813,19,Female,Private,Middle,Urban,60.93,2.45,94.23,78.69,High,2.73,2.44,0,0.03,Medium,6,8.26,5.26,0.69,9,1,4.34,Easy,29,86,58,60.08,10,69.59,C,Pass,Medium
STU_000814,18,Female,Public,Low,Suburban,73.48,2.85,81.62,51.12,Medium,4.99,3.83,0,0.91,Medium,6,7.37,4.67,0.25,10,1,1.19,Medium,26,94,56,73.92,9.39,57.96,D,Pass,Low
STU_000815,19,Female,Charter,Low,Rural,55.12,2.1,64.01,56.6,High,3.24,1.74,1,3.77,Medium,6,6.53,4.36,1.69,7,1,0.88,Medium,2,95,35,53.17,6.52,36.61,F,Fail,Low
STU_000816,15,Female,Public,Lower-Middle,Suburban,56.03,2.32,,67.2,Medium,1.45,0.82,0,12.99,Medium,4,5.84,8.12,3.74,10,1,1.34,Hard,10,88,46,50.68,9.79,52.43,D,Pass,Low
STU_000817,17,Female,Public,Lower-Middle,Urban,66.65,2.58,86.62,64.79,Medium,4.38,3.76,1,1,Medium,8,8.19,3.55,6.54,7,1,4.27,Hard,25,98,63,100,8.57,65.02,C,Pass,Medium
STU_000818,18,Male,Public,Middle,Urban,71.32,3.06,84.91,43.47,Low,1.27,0.75,0,0.9,Medium,2,4.17,4.03,3.4,8,1,9.28,Medium,5,95,39,76.71,9.35,42.19,F,Fail,Low
STU_000819,18,Male,Public,High,Urban,100,3.92,92.58,67.39,Medium,0.92,0.51,0,1.14,High,2,5.05,2.83,8.37,10,1,1.94,Easy,22,89,73,73.27,8.61,81.16,B,Pass,High
STU_000820,18,Male,Charter,Lower-Middle,Urban,84.32,,69.4,78.5,Medium,3.25,2.78,0,1.66,High,6,6.51,7.43,4.71,10,1,1.87,Medium,18,92,46,70.36,9.56,51.28,D,Pass,Low
STU_000821,20,Female,Public,Middle,Urban,94.55,3.7,78.33,52.06,Medium,0.97,0.72,0,1.57,High,2,8.17,4.13,0.83,10,1,5.38,Hard,4,97,64,99.15,10,65.84,C,Pass,Medium
STU_000822,18,Female,Public,High,Suburban,60.21,2.45,89.93,80.82,High,2.02,1.21,0,0.15,Medium,7,6.65,3.94,2.57,10,1,4.54,Medium,27,94,44,62.49,9.79,48.9,F,Fail,Low
STU_000823,19,Male,Private,Low,Rural,69.35,2.62,81.89,61.23,Medium,5.95,3.3,0,0.3,High,8,6.04,5.89,0.17,10,1,7.4,Hard,22,87,68,72.43,10,78.15,B,Pass,Medium
STU_000824,18,Male,Public,Low,Urban,54.09,1.92,85.97,51.22,Medium,3.07,1.63,0,5.19,Medium,7,4.1,7.31,4.57,9,1,7.14,Hard,7,94,36,49.83,10,42.62,F,Fail,Low
STU_000825,16,Male,Public,Middle,Suburban,71.23,3.01,,56.99,Medium,3.27,2.77,0,2.64,Medium,4,5.62,6.05,1.68,9,1,1.75,Medium,17,87,45,94.06,9.85,51.91,D,Pass,Low
STU_000826,17,Male,Public,Low,Suburban,66.24,2.28,87.37,74.52,High,2.71,2.15,1,0.59,Low,4,7.61,3.41,2.38,10,1,17.53,Easy,12,98,61,,10,61.1,D,Pass,Medium
STU_000827,18,Female,Public,Low,Urban,67.19,2.6,93.27,53.44,High,0.87,0.46,0,0.92,High,5,6.98,6.32,1.11,10,1,0.39,Medium,29,97,67,59.13,8.33,70.66,C,Pass,Medium
STU_000828,17,Female,Public,Lower-Middle,Rural,70.36,2.73,76.02,73.4,Medium,4.66,2.8,1,2.63,Medium,5,5.53,3.35,1.41,10,1,0.38,Hard,9,89,54,70.17,9.63,63.99,D,Pass,Medium
STU_000829,16,Male,Private,High,Urban,83.98,3.17,87.17,71.56,Low,3.63,1.97,0,2.19,Low,6,9.24,3.92,2.54,10,1,1.24,Medium,25,97,68,72.24,10,70.95,C,Pass,Medium
STU_000830,16,Female,Public,Lower-Middle,Suburban,65.04,2.36,78.52,79.12,Medium,7.37,6.09,0,1.72,High,8,7.17,7.72,1.52,10,1,0.06,Easy,19,92,72,,10,78.63,B,Pass,Medium
STU_000831,17,Male,Public,Low,Rural,55.87,2.13,79.29,49.9,Medium,3.38,3.02,0,0.25,High,10,8.01,7.81,1.2,10,1,2.36,Medium,23,92,58,,9.05,61.33,D,Pass,Medium
STU_000832,14,Female,Private,High,Urban,89.21,3.66,84.08,73.77,Low,1.68,1.31,1,0.48,Medium,5,5.48,5.33,1.09,10,1,1.25,Medium,23,87,72,81.59,10,80.24,B,Pass,High
STU_000833,15,Female,Private,Upper-Middle,Urban,67.48,2.93,84.02,82.05,Medium,4.94,3.15,1,0.22,Low,4,7.38,3.68,0.39,10,1,0.25,Hard,10,86,47,100,8.98,55.01,D,Pass,Low
STU_000834,20,Male,Private,Upper-Middle,Urban,66.59,2.59,90.15,59.2,High,1.9,1.39,0,1.22,Medium,8,7.84,2.85,2.56,10,1,0.9,Easy,17,86,80,85.01,10,90.65,A,Pass,High
STU_000835,14,Female,Private,Middle,Suburban,67.02,3.16,81.23,57.82,Medium,0.76,0.47,0,0.3,Medium,2,6.68,4.78,1.91,7,1,1.72,Medium,10,85,43,70.67,7.29,49.39,F,Fail,Low
STU_000836,14,Female,Private,Lower-Middle,Suburban,81.54,3.4,86.47,100,High,3.93,2.04,1,0.35,Medium,9,5.27,5.04,2.16,10,0,0.12,Hard,18,99,73,60.33,10,75.15,B,Pass,Medium
STU_000837,19,Male,Public,Lower-Middle,Urban,70.55,2.73,89.16,87.18,High,1.88,1.31,0,1.07,Medium,3,6.64,4.29,3.25,8,1,3.61,Medium,5,89,50,60.53,7.69,56.11,D,Pass,Low
STU_000838,20,Male,Private,Lower-Middle,Suburban,49.39,,,71.23,Medium,5.82,4.38,0,5.66,Medium,10,6.17,5.28,0.73,10,1,1.1,Easy,27,99,89,79.44,7.11,89.68,A,Pass,High
STU_000839,20,Female,Public,Low,Suburban,61.77,2.47,,62.56,Medium,1.93,1.06,1,3.5,Medium,4,6.81,6.87,2.25,10,1,2.14,Medium,28,99,32,57.72,10,32.53,F,Fail,Low
STU_000840,14,Female,Private,High,Urban,76.82,3.08,86.43,68.18,High,3.83,3.21,0,4.41,Medium,7,6.29,4.63,7.77,10,1,1.27,Medium,26,91,77,83,10,82.96,B,Pass,High
STU_000841,18,Female,Public,Middle,Urban,55.38,2.08,87.85,89.7,Medium,6.45,3.36,0,1.49,Medium,6,5.87,4.92,1.29,10,1,0.78,Medium,17,89,63,75.34,7.34,70.4,C,Pass,Medium
STU_000842,19,Male,Private,Lower-Middle,Rural,69.92,2.6,74.32,54.42,Medium,1.19,0.93,0,0.02,Medium,4,6.42,5.25,1.91,10,1,0.18,Medium,14,86,39,89.44,10,47.34,F,Fail,Low
STU_000843,19,Male,Private,Low,Suburban,58.21,2.31,76.57,65.07,High,1.63,0.82,0,2.76,Medium,1,5.74,1.92,4.26,10,1,0.56,Hard,5,99,27,85.56,10,25.91,F,Fail,Low
STU_000844,16,Female,Charter,Lower-Middle,Urban,81.48,2.96,89.64,83.29,Medium,3.1,1.93,0,2.11,Medium,6,7.59,2.66,3.41,10,0,2.09,Medium,20,99,74,76.93,10,75.87,B,Pass,Medium
STU_000845,20,Male,Public,Lower-Middle,Suburban,68.82,2.68,71.48,55.3,Medium,1.47,0.79,0,0.42,Medium,9,6.04,2.21,2.31,10,1,0.49,Medium,29,95,52,57.36,10,53.53,D,Pass,Low
STU_000846,14,Male,Private,Lower-Middle,Urban,57.9,2.22,88.61,70.03,Medium,2.23,1.65,0,4.48,Medium,1,7.02,1.45,0.23,10,1,4.23,Medium,25,94,39,73.37,10,41.67,F,Fail,Low
STU_000847,16,Female,Charter,Middle,Rural,92.52,3.71,70.82,52.94,Medium,3.02,2.49,1,0.48,Low,9,6.68,6.24,1.2,10,1,5.94,Hard,2,96,68,88.35,9.47,72.37,C,Pass,Medium
STU_000848,17,Male,Public,Lower-Middle,Urban,57.9,2.33,,61.14,High,1.55,0.96,0,2.91,Low,2,8.54,2.24,1.68,10,1,2.54,Medium,23,85,45,96.59,10,52.85,D,Pass,Low
STU_000849,15,Female,Private,Upper-Middle,Rural,82.32,2.98,83.39,52.79,Medium,4.06,2.08,0,5.21,High,7,8.04,3.82,0.02,8,1,2.22,Hard,24,88,56,,7.62,63.79,D,Pass,Medium
STU_000850,19,Female,Public,Low,Rural,72.5,2.63,85.09,85.29,Medium,3.9,3.44,0,4.06,Low,5,6.72,5.64,1.81,8,1,1.47,Hard,25,86,58,100,7.75,65.58,C,Pass,Medium
STU_000851,17,Female,Private,Low,Suburban,57.85,2.02,79.8,77.57,High,3.42,1.93,1,5.31,Low,6,7.51,1.6,1.43,10,1,1.12,Medium,27,87,52,93.37,7.51,60.78,D,Pass,Medium
STU_000852,17,Male,Private,Middle,Urban,82.24,2.98,94.38,84.38,Low,3.78,1.99,0,3.04,Medium,6,6.4,2.86,0.42,8,0,1.07,Medium,7,98,62,59.53,8.49,60.48,D,Pass,Medium
STU_000853,18,Female,Public,Middle,Urban,60.17,2.3,,79.67,Medium,3.02,2.47,0,3.45,High,6,7.02,4.49,4.96,10,1,0.39,Easy,2,85,48,75.94,7.44,57.57,D,Pass,Low
STU_000854,15,Male,Public,High,Urban,83.72,3.15,92.44,79.42,Medium,3.86,2.67,0,1.62,Low,8,6.79,2.71,1.54,10,1,1.26,Medium,9,98,78,96.3,9.28,80.23,B,Pass,High
STU_000855,17,Male,Public,Low,Urban,70.49,3.09,89.24,55.74,Medium,2.04,1.81,0,2.75,Medium,7,7.92,1.13,0.29,10,1,2.77,Medium,14,93,65,100,8.59,69.18,C,Pass,Medium
STU_000856,17,Female,Public,Middle,Urban,47.62,1.82,95.96,68.02,Medium,2.05,1.1,1,1.04,Medium,7,6.28,5.75,1.55,10,1,0.02,Easy,17,96,50,,9.58,53.02,D,Pass,Low
STU_000857,15,Male,Public,Low,Urban,56.1,2.15,75.8,66.36,Low,0.53,0.35,0,1,Medium,3,5.34,6.03,3.93,10,1,0.28,Easy,16,98,45,68.72,10,46.15,F,Fail,Low
STU_000858,15,Female,Public,Upper-Middle,Urban,66.99,2.32,90.25,59.73,Medium,1.11,0.84,0,0.7,Medium,6,6.92,4.6,0.86,10,1,0.36,Easy,18,87,48,100,10,54.1,D,Pass,Low
STU_000859,17,Other,Public,Low,Urban,62.24,2.53,70.6,45.12,Low,4.94,2.52,0,0.91,High,7,5.91,3.77,0.93,10,1,3.76,Easy,3,87,37,17.03,10,45.74,F,Fail,Low
STU_000860,15,Male,Charter,Upper-Middle,Urban,87.97,3.6,86.25,89.14,Low,4.76,2.47,0,1.43,Medium,8,6.29,3.19,4.71,10,1,3.6,Medium,24,88,73,94.37,10,81.03,B,Pass,High
